"TIME","MATURITY","YLD_CURV","GEO","BONDS","Value","Flag and Footnotes"
"2018M09","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.15",""
"2018M09","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.27",""
"2018M09","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.38",""
"2018M09","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.48",""
"2018M10","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.59",""
"2018M10","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.44",""
"2018M10","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.27",""
"2018M10","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.11",""
"2018M10","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.05",""
"2018M10","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.19",""
"2018M10","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.31",""
"2018M10","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.42",""
"2018M10","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.51",""
"2018M11","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.62",""
"2018M11","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.49",""
"2018M11","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.33",""
"2018M11","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.17",""
"2018M11","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.02",""
"2018M11","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.11",""
"2018M11","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.24",""
"2018M11","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.35",""
"2018M11","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.44",""
"2018M12","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.64",""
"2018M12","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.52",""
"2018M12","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.38",""
"2018M12","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.24",""
"2018M12","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.11",""
"2018M12","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.01",""
"2018M12","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.13",""
"2018M12","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.23",""
"2018M12","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.32",""
"2019M01","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.61",""
"2019M01","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.54",""
"2019M01","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.43",""
"2019M01","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.30",""
"2019M01","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.18",""
"2019M01","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.05",""
"2019M01","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.06",""
"2019M01","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.16",""
"2019M01","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.25",""
"2019M02","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.57",""
"2019M02","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.52",""
"2019M02","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.44",""
"2019M02","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.34",""
"2019M02","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.23",""
"2019M02","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.12",""
"2019M02","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.01",""
"2019M02","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.08",""
"2019M02","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.17",""
"2019M03","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.56",""
"2019M03","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.52",""
"2019M03","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.45",""
"2019M03","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.36",""
"2019M03","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.26",""
"2019M03","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.16",""
"2019M03","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.07",""
"2019M03","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.02",""
"2019M03","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.11",""
"2019M04","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.60",""
"2019M04","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.56",""
"2019M04","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.49",""
"2019M04","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.40",""
"2019M04","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.31",""
"2019M04","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.21",""
"2019M04","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.12",""
"2019M04","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.03",""
"2019M04","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.06",""
"2019M05","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.64",""
"2019M05","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.62",""
"2019M05","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.56",""
"2019M05","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.48",""
"2019M05","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.39",""
"2019M05","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.29",""
"2019M05","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.20",""
"2019M05","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.11",""
"2019M05","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.03",""
"2019M06","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.70",""
"2019M06","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.70",""
"2019M06","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.66",""
"2019M06","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.60",""
"2019M06","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.52",""
"2019M06","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.44",""
"2019M06","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.36",""
"2019M06","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.28",""
"2019M06","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","-0.21",""
